Ticker,Last Alert Date,Close,Stop Loss,Buy Price,Target,Short_SL,Call,Status
QUANTBUILD.BO,2024-10-07,4,3.62,3.66,,5.34,Long,Open
QUASAR.BO,2024-10-01,22,11.55,20.81,,24.49,Long,Open
QUESS.NS,2024-09-20,750,521.05,,859.28,868.0,Short,Close
QUEST.BO,2024-09-05,48,35.95,,58.33,58.97,Short,Close
QUICKHEAL.NS,2024-10-07,708,625.1,645.5,,717.45,Long,Open
RACE.BO,2024-09-05,371,296.45,,450.52,455.0,Short,Close
RACLGEAR.BO,2024-10-01,950,975.0,,1043.25,1065.3,Short,Close
RADAAN.NS,2024-10-08,3,1.94,2.95,,4.08,Long,Open
RADHEDE.BO,2024-09-12,3,2.83,,3.28,3.35,Short,Close
RADHIKAJWE.BO,2024-10-08,139,56.21,132.27,,157.35,Long,Open
RADICO.NS,2024-10-09,2116,1927.75,2038.82,,2170.0,Long,Open
RADIOCITY.NS,2024-09-25,16,14.51,15.39,,16.24,Long,Open
RADIXIND.BO,2024-09-27,145,144.25,,177.75,179.65,Short,Close
RAFL.BO,2024-08-26,112,206.0,,177.5,204.0,Short,Close
RAGHUNAT.BO,2024-09-23,13,10.8,,13.32,13.75,Short,Close
RAGHUSYN.BO,2024-09-02,128,102.4,,137.42,138.9,Short,Close
RAGHUTOB.BO,2024-09-27,20,16.2,,21.99,22.8,Short,Close
RAILTEL.NS,2024-10-07,416,439.0,,423.52,478.8,Short,Close
RAIN.NS,2024-10-01,166,151.5,,182.85,184.7,Short,Close
RAINBOWF.BO,2024-10-08,23,21.79,21.44,,25.68,Long,Open
RAJABAH.BO,2024-09-30,6245,3465.0,,8003.35,8003.35,Short,Close
RAJESHEXPO.NS,2024-07-24,278,496.0,,328.21,332.5,Short,Close
RAJINFRA.BO,2024-09-20,6,3.61,,7.47,7.5,Short,Close
RAJKSYN.BO,2024-09-17,60,24.6,41.06,,50.74,Long,Open
RAJMET.NS,2024-10-09,10,9.6,10.3,,10.74,Long,Open
RAJOOENG.BO,2024-10-04,404,211.5,,417.39,424.85,Short,Close
RAJPACK.BO,2024-09-24,29,27.15,,34.26,36.4,Short,Close
RAJPALAYAM.BO,2024-08-28,929,801.2,,1083.57,1107.9,Short,Close
RAJRATAN.NS,2024-10-09,570,526.0,547.74,,576.95,Long,Open
RAJSPTR.BO,2024-09-23,4,3.13,3.59,,3.59,Long,Open
RAJSREESUG.NS,2024-10-08,72,69.8,69.04,,78.6,Long,Open
RAJTUBE.BO,2024-10-08,38,26.0,35.45,,42.26,Long,Open
RAJTV.NS,2024-09-16,47,112.45,,51.51,52.0,Short,Close
RALEGRA.BO,2024-10-08,45,34.31,43.93,,47.0,Long,Open
RALLIS.NS,2024-08-29,313,236.5,,354.39,359.0,Short,Close
RAMANEWS.NS,2024-10-09,20,18.61,19.65,,21.0,Long,Open
RAMAPETRO.BO,2024-08-12,9,3.9,9.03,,9.03,Long,Open
RAMAPHO.BO,2024-10-08,206,176.6,196.46,,210.0,Long,Open
RAMAPPR-B.BO,2024-09-20,17,14.07,15.75,,16.99,Long,Open
RAMASIGNS.BO,2024-09-30,2,1.9,,2.7,2.75,Short,Close
RAMASTEEL.NS,2024-10-08,14,9.99,13.68,,17.55,Long,Open
RAMAVISION.BO,2024-09-23,136,82.27,103.31,,125.0,Long,Open
RAMCOCEM.NS,2024-08-16,855,930.65,788.13,,806.5,Long,Open
RAMCOIND.NS,2024-09-27,229,219.94,,257.24,260.9,Short,Close
RAMCOSYS.NS,2024-09-04,393,262.5,,442.38,452.0,Short,Close
RAMGOPOLY.BO,2024-10-09,6,4.51,6.31,,6.8,Long,Open
RAMINFO.BO,2024-09-26,113,114.9,116.75,,128.0,Long,Open
RAMKY.NS,2024-10-09,646,601.0,641.6,,724.0,Long,Open
RAMRAT.BO,2024-09-10,704,244.95,614.36,,669.95,Long,Open
RANASUG.NS,2024-10-01,21,20.3,,22.99,23.2,Short,Close
RANEENGINE.NS,2024-09-10,471,298.4,,570.31,575.0,Short,Close
RANEHOLDIN.NS,2024-10-08,1988,1936.0,1918.56,,2458.7,Long,Open
RAP.BO,2024-10-03,39,16.91,,43.15,43.15,Short,Close
RAPICUT.BO,2024-09-09,142,97.2,,163.29,166.95,Short,Close
RASANDIK.BO,2024-08-05,115,62.1,,163.5,172.0,Short,Close
RASIELEC.BO,2024-09-27,37,22.3,,41.55,42.5,Short,Close
RASRESOR.BO,2024-09-04,55,36.39,45.65,,47.0,Long,Open
RASSIREF.BO,2024-09-23,25,7.42,,27.39,28.05,Short,Close
RATHIBAR.BO,2024-10-07,54,42.0,51.24,,59.79,Long,Open
RATNABHUMI.BO,2024-08-30,134,116.45,,168.43,168.5,Short,Close
RATNAMANI.NS,2024-09-12,3545,2581.5,,3856.2,3891.95,Short,Close
RAUNAQEPC.BO,2024-09-20,48,37.41,,50.82,50.82,Short,Close
RAVALSUGAR.BO,2024-09-05,1765,883.0,,2181.56,2405.0,Short,Close
RAYALEMA.BO,2024-09-02,41,35.18,,46.9,47.69,Short,Close
RAYMOND.NS,2024-09-03,1597,1590.0,,2139.02,2182.0,Short,Close
RBA.NS,2024-09-25,106,91.5,,114.34,115.2,Short,Close
RBL.NS,2024-09-05,1147,642.95,,1298.15,1319.0,Short,Close
RBLBANK.NS,2024-08-27,196,222.25,,231.01,235.25,Short,Close
RCAN.BO,2024-10-08,649,129.0,636.56,,656.25,Long,Open
RCCL.BO,2024-09-23,38,33.0,,41.0,42.0,Short,Close
RCF.NS,2024-08-27,171,118.4,,205.72,207.89,Short,Close
RCIIND.BO,2024-08-26,7,3.79,4.72,,5.08,Long,Open
RCL.BO,2024-08-23,2,2.16,,2.58,2.65,Short,Close
RCOM.NS,2024-10-01,3,1.53,2.04,,2.11,Long,Open
RDBRIL.BO,2024-09-20,498,138.2,364.25,,425.3,Long,Open
RDBRL.BO,2024-09-16,151,109.0,,185.8,191.0,Short,Close
RECLTD.NS,2024-10-08,532,509.85,494.68,,569.45,Long,Open
REDINGTON.NS,2024-08-22,185,172.0,,209.06,210.25,Short,Close
REFEX.NS,2024-09-27,507,124.25,,565.77,580.7,Short,Close
REGENCY.BO,2024-09-02,36,10.5,14.65,,16.0,Long,Open
REGENTRP.BO,2024-09-16,6,3.65,,6.73,6.89,Short,Close
REGTRUS.BO,2024-09-27,4,3.47,,4.32,4.36,Short,Close
RELAXO.NS,2024-09-12,795,758.25,,844.7,849.0,Short,Close
RELCAPITAL.NS,2024-01-12,12,9.3,,15.2,15.2,Short,Close
RELCHEMQ.BO,2024-08-22,220,203.25,,238.91,261.0,Short,Close
RELIABVEN.BO,2024-09-10,23,22.82,,25.19,25.75,Short,Close
RELIANCE.NS,2024-09-27,2749,2866.5,,3046.21,3066.95,Short,Close
RELICAB.BO,2024-10-08,144,133.7,133.69,,156.0,Long,Open
RELICTEC.BO,2024-09-25,15,14.25,,15.65,15.8,Short,Close
RELIGARE.NS,2024-10-01,273,228.0,,295.11,297.6,Short,Close
RELINFRA.NS,2024-09-24,300,169.51,,344.91,351.0,Short,Close
RELTD.BO,2024-10-04,128,65.76,,144.2,166.95,Short,Close
REMIEDEL.BO,2024-09-17,77,79.9,,88.71,89.75,Short,Close
REMSONSIND.NS,2024-09-30,211,170.1,,230.22,234.8,Short,Close
RENUKA.NS,2024-09-30,48,44.1,,54.43,55.11,Short,Close
REPCOHOME.NS,2024-09-13,501,422.1,,582.5,595.0,Short,Close
REPL.NS,2024-09-26,197,169.0,205.51,,228.5,Long,Open
REPRO.NS,2024-10-09,617,554.75,581.75,,629.0,Long,Open
RESONANCE.BO,2024-09-12,96,92.18,,109.35,112.05,Short,Close
RESPONIND.NS,2024-10-08,271,259.5,263.83,,300.0,Long,Open
RESPONSINF.BO,2024-10-09,67,62.12,65.44,,75.95,Long,Open
RESTILE.BO,2024-09-25,8,2.79,,9.81,9.99,Short,Close
REXNORD.BO,2024-09-05,122,93.1,,134.39,136.35,Short,Close
RGL.NS,2024-10-01,133,87.4,125.0,,140.0,Long,Open
RGRL.BO,2024-10-01,10,8.01,9.44,,10.35,Long,Open
RHFL.NS,2024-09-27,5,3.42,,5.56,5.56,Short,Close
RIBATEX.BO,2024-10-01,78,73.4,76.41,,83.63,Long,Open
RICHAIND.BO,2024-10-08,2,1.8,1.8,,2.36,Long,Open
RICHUNV.BO,2024-07-12,10,9.85,,19.0,20.83,Short,Close
RICOAUTO.NS,2024-09-05,108,85.1,119.97,,125.9,Long,Open
RIDDHI.BO,2024-08-27,623,509.0,,733.75,761.0,Short,Close
RIDDHICORP.BO,2024-08-27,72,93.3,,88.84,89.79,Short,Close
RIIL.NS,2024-08-22,1172,1288.15,,1250.3,1261.0,Short,Close
RIR.BO,2024-10-08,4022,1691.9,3694.27,,4878.6,Long,Open
RISHDIGA.BO,2024-10-08,44,33.0,40.76,,47.4,Long,Open
RISHILASE.BO,2024-09-25,155,79.0,,172.65,172.65,Short,Close
RISHIROOP.BO,2024-10-04,199,170.0,,209.99,213.0,Short,Close
RISHITECH.BO,2024-09-13,59,45.37,,62.94,63.38,Short,Close
RITCO.BO,2024-10-04,322,213.9,,343.35,348.3,Short,Close
RITES.NS,2024-10-09,325,292.2,312.1,,333.25,Long,Open
RITESHIN.BO,2024-10-01,30,24.2,,38.14,39.64,Short,Close
RKDL.NS,2024-08-23,25,21.5,,35.16,35.21,Short,Close
RKEC.NS,2024-09-27,140,107.75,120.67,,133.0,Long,Open
RKFORGE.NS,2024-09-18,927,611.55,,1022.02,1038.7,Short,Close
RLF.BO,2024-10-01,10,8.46,,12.22,12.23,Short,Close
RLFL.BO,2024-10-01,2,1.27,,2.79,2.79,Short,Close
RMC.BO,2024-10-08,789,792.8,,760.84,1028.0,Short,Close
RMCL.NS,2024-07-03,200,220.0,,200.0,200.0,Short,Close
RML.NS,2024-08-22,1105,715.0,,1484.25,1529.0,Short,Close
RNBDENIMS.BO,2024-08-14,80,33.26,70.85,,81.0,Long,Open
RODIUM.BO,2024-10-03,105,54.16,96.01,,109.9,Long,Open
ROHLTD.NS,2024-09-16,359,308.1,,378.35,384.3,Short,Close
ROLCOEN.BO,2024-10-08,870,,769.6,,1026.45,Long,Open
ROLLT.NS,2024-10-09,2,2.0,2.05,,2.28,Long,Open
ROLTA.NS,2024-10-09,3,3.13,3.36,,3.71,Long,Open
ROML.NS,2024-09-06,51,41.0,,58.85,60.69,Short,Close
ROOPAIND.BO,2024-09-11,72,46.36,,90.53,94.0,Short,Close
ROSELABS.BO,2024-09-27,35,27.31,28.0,,28.43,Long,Open
ROSSARI.NS,2024-09-24,856,775.1,,952.55,972.7,Short,Close
ROSSELLIND.NS,2024-10-08,101,113.39,100.95,,639.8,Long,Open
ROTO.BO,2024-08-28,530,300.45,,615.69,624.25,Short,Close
ROUTE.NS,2024-09-16,1539,1386.05,,1697.2,1707.0,Short,Close
ROYALCU.BO,2024-10-08,32,28.5,27.92,,32.02,Long,Open
ROYALIND.BO,2024-09-17,38,3.5,,46.2,46.2,Short,Close
RPEL.BO,2024-10-08,1138,1017.3,983.07,,1130.0,Long,Open
RPGLIFE.NS,2024-09-20,2726,1381.0,2140.5,,2422.0,Long,Open
RPOWER.NS,2024-10-09,48,29.21,45.89,,53.64,Long,Open
RPPINFRA.NS,2024-09-05,180,97.4,,232.5,235.0,Short,Close
RPPL.NS,2024-10-03,38,41.42,,41.84,42.9,Short,Close
RPSGVENT.NS,2024-10-04,1076,670.1,1028.79,,1130.0,Long,Open
RSCINT.BO,2024-09-16,15,4.08,15.09,,15.09,Long,Open
RSDFIN.BO,2024-10-08,148,138.05,130.8,,154.2,Long,Open
RSSOFTWARE.NS,2024-10-08,269,245.0,247.21,,312.9,Long,Open
RSWM.NS,2024-09-18,199,159.05,,223.7,228.4,Short,Close
RSYSTEMS.NS,2024-10-04,500,450.2,495.97,,519.0,Long,Open
RTFL.BO,2024-09-23,76,38.28,59.85,,63.1,Long,Open
RTNINDIA.NS,2024-09-17,73,59.2,,83.03,83.9,Short,Close
RTNPOWER.NS,2024-10-08,17,14.23,15.24,,17.19,Long,Open
RTSPOWR.BO,2024-09-17,273,192.0,,312.29,318.05,Short,Close
RUBYMILLS.NS,2024-09-11,268,187.0,,312.51,319.85,Short,Close
RUCHINFRA.NS,2024-08-27,14,10.5,,18.95,19.6,Short,Close
RUCHIRA.NS,2024-09-16,127,116.1,,151.79,152.88,Short,Close
RUDRA.BO,2024-08-26,45,30.7,,57.83,59.0,Short,Close
RUNGTAIR.BO,2024-09-27,74,,,81.99,82.15,Short,Close
RUPA.NS,2024-08-23,283,258.1,,358.55,362.0,Short,Close
RUSHIL.NS,2024-10-07,34,34.0,,34.8,39.95,Short,Close
RVHL.NS,2024-09-23,57,40.0,,67.75,69.0,Short,Close
RVNL.NS,2024-10-07,481,501.2,,484.08,535.0,Short,Close
S&SPOWER.NS,2024-10-03,423,18.8,374.91,,412.0,Long,Open
SAB.BO,2024-10-08,186,159.0,181.48,,207.5,Long,Open
SABEVENTS.NS,2024-10-07,12,10.41,10.81,,11.13,Long,Open
SABOOSOD.BO,2024-10-09,29,15.47,27.54,,30.99,Long,Open
SACHEMT.BO,2024-10-04,27,19.0,24.42,,30.29,Long,Open
SADBHAV.NS,2024-10-08,35,29.75,32.83,,38.67,Long,Open
SADBHIN.NS,2024-09-30,7,5.53,,7.13,7.23,Short,Close
SADHNA.BO,2024-04-08,3,2.4,,4.41,4.45,Short,Close
SADHNANIQ.BO,2024-09-12,53,49.01,,81.63,82.5,Short,Close
SAENTER.BO,2024-10-08,34,28.39,32.64,,34.35,Long,Open
SAFARI.NS,2024-10-07,2608,2315.0,2429.84,,2597.35,Long,Open
SAFFRON.BO,2024-09-27,11,6.0,,12.21,12.21,Short,Close
SAGAR.BO,2024-09-12,24,24.41,,26.05,26.9,Short,Close
SAGARDEEP.NS,2024-08-19,28,25.0,,29.4,37.7,Short,Close
SAGARSOFT.BO,2024-09-16,199,178.2,,233.1,235.8,Short,Close
SAGCEM.NS,2024-09-16,230,194.0,,237.64,238.8,Short,Close
SAHARAHOUS.BO,2024-10-03,39,36.56,,39.35,41.15,Short,Close
SAHLIBHFI.BO,2024-09-23,793,407.0,725.88,,776.95,Long,Open
SAHYADRI.BO,2024-09-24,345,383.85,,361.04,379.9,Short,Close
SAIL.NS,2024-09-30,130,125.0,,143.04,144.2,Short,Close
SAINIK.BO,2024-09-24,44,40.75,41.19,,49.5,Long,Open
SAINTGOBAIN.BO,2024-08-28,127,109.0,,151.05,152.4,Short,Close
SAKAR.NS,2024-09-11,314,320.0,,349.66,354.15,Short,Close
SAKHTISUG.NS,2024-09-20,41,28.95,38.45,,40.2,Long,Open
SAKSOFT.NS,2024-09-27,246,263.6,271.85,,293.75,Long,Open
SAKTHIFIN.BO,2024-09-26,70,53.05,,81.32,88.88,Short,Close
SAKUMA.NS,2024-08-13,5,2.96,,9.94,10.09,Short,Close
SALASAR.NS,2024-10-09,19,17.76,18.92,,19.56,Long,Open
SALGUTI.BO,2024-08-16,37,28.74,,39.14,41.19,Short,Close
SALONA.NS,2024-08-14,284,276.2,,301.82,317.5,Short,Close
SALORAINTL.BO,2024-09-10,57,59.26,,62.27,63.45,Short,Close
SALSTEEL.NS,2024-10-08,28,18.56,26.42,,31.18,Long,Open
SALZERELEC.NS,2024-10-07,1088,909.75,921.3,,969.0,Long,Open
SAMBANDAM.BO,2024-08-22,150,160.0,,178.38,181.0,Short,Close
SAMBHAAV.NS,2024-10-08,6,4.41,5.67,,6.5,Long,Open
SAMINDUS.BO,2024-10-08,75,69.49,73.46,,79.69,Long,Open
SAMKRG.BO,2024-09-05,183,135.0,,213.73,218.95,Short,Close
SAMPRE.BO,2024-08-30,68,57.2,,85.26,86.98,Short,Close
SAMRATPH.BO,2024-10-09,536,330.0,527.83,,625.0,Long,Open
SAMTEX.BO,2024-10-08,3,2.56,2.78,,3.03,Long,Open
SAMYAKINT.BO,2024-10-08,56,54.2,50.92,,67.43,Long,Open
SANBLUE.BO,2024-09-19,50,31.12,,55.94,56.36,Short,Close
SANCO.NS,2024-09-30,4,4.94,,4.95,5.0,Short,Close
SANCTRN.BO,2024-10-04,760,685.0,737.51,,786.75,Long,Open
SANDESH.NS,2024-09-12,1723,1167.6,,1961.73,2058.3,Short,Close
SANDHAR.NS,2024-08-07,582,345.3,,684.01,697.5,Short,Close
SANDUMA.BO,2024-08-01,473,238.6,,603.95,614.6,Short,Close
SANDUPHQ.BO,2024-10-08,59,57.51,57.99,,60.5,Long,Open
SANGAMIND.NS,2024-09-27,425,375.0,,481.42,498.4,Short,Close
SANGHIIND.NS,2024-08-13,83,65.7,,91.09,101.75,Short,Close
SANGHVIMOV.NS,2024-10-08,395,375.05,362.91,,424.65,Long,Open
SANGINITA.NS,2024-09-12,16,19.1,,16.13,17.4,Short,Close
SANINFRA.BO,2024-09-24,14,13.33,,14.57,14.69,Short,Close
SANJIVIN.BO,2024-10-01,298,190.0,,319.2,323.6,Short,Close
SANOFI.NS,2024-10-03,6901,6292.25,,7156.56,7248.75,Short,Close
SANPA.BO,2024-10-09,282,201.45,271.5,,302.9,Long,Open
SANTETX.BO,2024-09-30,155,147.25,148.58,,188.15,Long,Open
SANWARIA.NS,2024-09-02,0,0.3,,0.59,0.59,Short,Close
SAPL.BO,2024-10-03,1816,1843.0,,2000.0,2000.0,Short,Close
SAPPL.BO,2024-08-21,219,210.05,,241.6,243.95,Short,Close
SARDAEN.NS,2024-10-08,497,201.0,454.41,,499.25,Long,Open
SAREGAMA.NS,2024-10-08,623,477.0,594.93,,688.9,Long,Open
SARLAPOLY.NS,2024-10-08,90,81.56,84.36,,92.0,Long,Open
SARTHAKIND.BO,2024-10-08,26,22.73,25.18,,38.01,Long,Open
SARVESHWAR.NS,2024-10-01,10,8.42,,10.15,10.24,Short,Close
SASKEN.NS,2024-10-08,1662,1439.9,1465.86,,1498.0,Long,Open
SASTASUNDR.NS,2024-08-27,299,284.0,,328.33,336.5,Short,Close
SATIA.NS,2024-09-30,113,113.39,,121.88,122.9,Short,Close
SATIN.NS,2024-08-27,184,183.05,,221.36,223.0,Short,Close
SATINDLTD.BO,2024-10-08,122,86.2,116.61,,135.35,Long,Open
SATRAPROP.BO,2024-07-05,1,0.65,,1.08,1.08,Short,Close
SAUMYA.BO,2024-09-13,200,171.6,,234.0,234.0,Short,Close
SAURASHCEM.BO,2024-09-17,112,97.1,,131.09,132.45,Short,Close
SAVERA.BO,2024-10-04,167,102.0,,176.5,179.45,Short,Close
SAWABUSI.BO,2024-09-27,1,0.57,,0.63,0.63,Short,Close
SAYAJIHOTL.BO,2024-07-22,341,280.0,,400.02,407.9,Short,Close
SAYAJIIND.BO,2024-10-08,220,163.1,217.68,,234.0,Long,Open
SBC.BO,2024-09-16,32,18.39,,37.41,37.8,Short,Close
SBECSUG.BO,2024-10-04,62,61.99,,66.8,66.9,Short,Close
SBECSYS.BO,2024-10-03,43,40.6,41.76,,44.96,Long,Open
SBFL.BO,2024-09-20,27,19.51,23.85,,25.36,Long,Open
SBGLP.BO,2024-10-03,131,112.4,109.13,,115.5,Long,Open
SBICARD.NS,2024-09-13,739,647.95,,813.99,817.4,Short,Close
SBILIFE.NS,2024-09-23,1737,1307.7,,1913.75,1925.0,Short,Close
SBIN.NS,2024-07-18,797,554.0,,890.55,894.9,Short,Close
SBISENSEX.BO,2024-09-27,892,756.9,,939.63,942.68,Short,Close
SBRANDS.BO,2024-10-07,18,17.8,,20.0,20.0,Short,Close
SCAGRO.BO,2024-10-03,17,16.8,15.77,,16.35,Long,Open
SCANPGEOM.BO,2024-10-08,10,8.05,9.2,,10.05,Long,Open
SCANSTL.BO,2024-10-01,66,58.0,,73.04,74.05,Short,Close
SCHAEFFLER.NS,2024-08-21,3859,2932.0,,4092.51,4145.0,Short,Close
SCHAND.NS,2024-10-08,218,210.05,207.29,,219.97,Long,Open
SCHNEIDER.NS,2024-10-08,826,745.0,752.44,,884.55,Long,Open
SCI.NS,2024-09-26,241,248.35,,269.01,274.25,Short,Close
SCPL.BO,2024-08-26,356,319.75,,436.19,444.25,Short,Close
SCTL.BO,2024-08-19,1,1.15,,1.14,1.17,Short,Close
SDBL.NS,2024-09-16,112,105.0,,127.08,128.44,Short,Close
SDL.BO,2024-09-12,26,13.51,18.5,,36.33,Long,Open
SEAMECLTD.NS,2024-10-04,1439,1309.05,1330.5,,1499.0,Long,Open
SEASONST.BO,2024-09-03,21,16.0,,25.26,26.35,Short,Close
SEATV.BO,2024-09-27,11,8.3,,12.48,12.48,Short,Close
SECMARK.BO,2024-10-07,106,86.1,86.66,,96.0,Long,Open
SECURCRED.NS,2024-09-04,5,15.95,,7.07,7.16,Short,Close
SECURKLOUD.NS,2024-10-08,42,30.71,31.28,,35.3,Long,Open
SEIL.BO,2024-09-27,195,81.2,,195.56,197.9,Short,Close
SEL.BO,2024-09-10,37,18.51,,46.47,46.96,Short,Close
SELAN.NS,2024-08-20,861,335.55,,1038.94,1078.25,Short,Close
SEMAC.NS,2024-06-18,420,1015.25,,643.43,656.15,Short,Close
SEQUENT.NS,2024-10-03,199,92.05,,224.33,240.7,Short,Close
SERVOTECH.NS,2024-10-08,188,75.5,167.74,,205.4,Long,Open
SESHAPAPER.NS,2024-09-13,332,280.0,,365.88,371.0,Short,Close
SETCO.NS,2024-10-04,12,11.03,,12.68,12.68,Short,Close
SETUINFRA.NS,2024-10-01,1,0.69,,0.82,0.93,Short,Close
SEVENHILL.BO,2024-09-17,1,0.66,,1.2,1.2,Short,Close
SEYAIND.NS,2024-10-04,27,27.04,,29.92,29.92,Short,Close
SFL.NS,2024-07-09,920,992.75,,1047.34,1067.0,Short,Close
SFPIL.BO,2024-09-13,10,4.98,12.66,,12.7,Long,Open
SGIL.BO,2024-09-17,410,309.65,420.0,,488.45,Long,Open
SGL.NS,2024-09-11,18,14.2,,22.16,22.61,Short,Close
SGNTE.BO,2024-09-10,1,0.6,,1.14,1.15,Short,Close
SGRL.BO,2024-09-12,823,557.95,,887.88,900.0,Short,Close
SHAHALLOYS.NS,2024-09-26,85,54.35,,108.83,112.99,Short,Close
SHAHFOOD.BO,2024-08-16,233,148.05,221.8,,221.8,Long,Open
SHAILY.BO,2024-09-26,975,802.25,,1069.51,1091.65,Short,Close
SHAKTIPUMP.NS,2024-10-08,4683,3910.5,4209.2,,4789.4,Long,Open
SHALBY.NS,2024-09-16,265,227.1,,287.46,297.9,Short,Close
SHALIWIR.BO,2024-10-09,28,22.25,26.62,,38.88,Long,Open
SHALPAINTS.NS,2024-09-16,130,134.2,,151.4,154.0,Short,Close
SHALPRO.BO,2024-10-01,1,0.57,,0.63,0.63,Short,Close
SHANGAR.BO,2024-10-03,7,7.7,,8.18,8.37,Short,Close
SHANKARA.NS,2024-07-04,505,603.05,,722.75,739.2,Short,Close
SHANTAI.BO,2024-10-07,53,46.11,52.61,,52.65,Long,Open
SHANTI.NS,2024-09-25,18,15.0,,20.53,21.0,Short,Close
SHANTIGEAR.NS,2024-09-24,602,486.45,,645.5,658.0,Short,Close
SHAQUAK.BO,2024-09-27,2,1.5,1.47,,1.59,Long,Open
SHARDACROP.NS,2024-09-23,567,345.0,535.59,,583.8,Long,Open
SHARDAMOTR.NS,2024-08-28,2107,1165.05,,2823.13,2863.4,Short,Close
SHARDUL.BO,2024-09-20,458,233.0,402.91,,423.55,Long,Open
SHAREINDIA.NS,2024-09-25,304,285.55,,342.34,344.8,Short,Close
SHARIABEES.BO,2024-05-14,587,388.74,477.19,,505.11,Long,Open
SHARIKA.BO,2024-09-30,20,20.19,,22.03,22.45,Short,Close
SHARPINV.BO,2024-08-20,1,0.49,,0.89,0.92,Short,Close
SHASHIJIT.BO,2024-09-25,4,5.0,,3.92,3.99,Short,Close
SHAWGELTIN.BO,2024-09-06,361,365.55,,407.04,414.0,Short,Close
SHBAJRG.BO,2024-10-01,236,230.0,,252.93,257.0,Short,Close
SHEMAROO.NS,2024-10-09,188,169.9,184.0,,215.0,Long,Open
SHERVANI.BO,2024-07-29,560,422.0,,607.05,614.35,Short,Close
SHESHAINDS.BO,2024-10-09,13,12.06,13.26,,14.9,Long,Open
SHGANEL.BO,2024-10-04,33,21.25,,34.38,34.5,Short,Close
SHHARICH.BO,2024-09-30,101,70.01,,105.9,107.65,Short,Close
SHILCTECH.BO,2024-10-03,6091,5351.6,5415.42,,6265.0,Long,Open
SHILGRAVQ.BO,2024-10-08,172,158.1,160.5,,177.0,Long,Open
SHILPAMED.NS,2024-10-08,827,417.6,767.07,,959.5,Long,Open
SHINDL.BO,2024-09-20,45,43.25,,50.42,52.51,Short,Close
SHISHIND.BO,2024-09-13,103,121.0,,116.49,117.2,Short,Close
SHIVA.BO,2024-09-04,4,4.47,,5.03,5.11,Short,Close
SHIVAAGRO.BO,2024-10-08,48,39.5,41.2,,47.8,Long,Open
SHIVACEM.BO,2024-08-19,46,47.0,,56.31,57.05,Short,Close
SHIVAGR.BO,2024-09-27,21,19.1,,24.25,25.55,Short,Close
SHIVALIK.BO,2024-10-04,583,531.0,,637.7,648.9,Short,Close
SHIVAMAUTO.NS,2024-08-21,43,35.5,,58.09,58.79,Short,Close
SHIVAMILLS.NS,2024-10-09,90,83.5,89.92,,102.0,Long,Open
SHIVATEX.NS,2024-09-23,210,164.51,187.09,,220.0,Long,Open
SHK.NS,2024-10-04,322,180.0,288.79,,312.0,Long,Open
SHKARTP.BO,2024-10-03,12,8.5,11.16,,14.76,Long,Open
SHOPERSTOP.NS,2024-10-01,770,697.0,793.75,,909.95,Long,Open
SHRADHA.NS,2024-10-01,156,125.66,145.03,,160.17,Long,Open
SHRAJSYNQ.BO,2024-10-04,24,17.61,,25.72,25.72,Short,Close
SHRDAIS.BO,2024-10-01,451,442.0,,496.71,498.95,Short,Close
SHREDIGCEM.NS,2024-09-26,93,94.21,,98.32,102.0,Short,Close
SHREECEM.NS,2024-10-01,24975,23850.0,,26485.43,26580.8,Short,Close
SHREEGANES.BO,2024-10-04,1,1.05,1.05,,1.21,Long,Open
SHREEPAC.BO,2024-09-27,152,139.0,157.25,,173.0,Long,Open
SHREEPUSHK.NS,2024-10-03,253,157.05,,253.94,257.25,Short,Close
SHREERAMA.NS,2024-09-11,26,21.5,,32.58,32.9,Short,Close
SHREMETAL.BO,2024-09-24,41,32.22,38.86,,50.57,Long,Open
SHRENIK.NS,2024-10-07,1,0.78,,0.89,0.9,Short,Close
SHREYANIND.NS,2024-08-27,256,194.9,,278.06,282.95,Short,Close
SHREYAS.NS,2024-10-08,337,293.85,316.91,,365.8,Long,Open
SHREYASI.BO,2024-10-08,10,8.57,9.42,,10.95,Long,Open
SHRICON.BO,2024-10-07,196,194.45,,218.8,222.6,Short,Close
SHRIKRISH.BO,2024-10-09,40,35.61,38.46,,41.0,Long,Open
SHRIPISTON.NS,2024-09-11,2162,1851.3,,2340.29,2370.0,Short,Close
SHRISTI.BO,2024-10-09,59,40.0,56.2,,59.8,Long,Open
SHRJAGP.BO,2024-09-11,701,590.0,,889.44,896.9,Short,Close
SHUKJEW.BO,2024-09-23,10,12.5,7.9,,24.22,Long,Open
SHUKRAPHAR.BO,2024-10-09,73,59.02,69.15,,81.97,Long,Open
SHVFL.BO,2024-09-17,24,14.21,,25.3,25.3,Short,Close
SHYAMCENT.NS,2024-09-04,18,16.6,,18.91,19.45,Short,Close
SHYAMMETL.BO,2024-08-30,930,530.1,781.25,,844.85,Long,Open
SHYAMTEL.BO,2024-10-09,13,12.21,12.96,,14.05,Long,Open
SHYMINV.BO,2024-10-01,11,9.51,,11.72,11.85,Short,Close
SIBARAUT.BO,2024-09-09,12,10.33,,13.85,14.12,Short,Close
SICAGEN.BO,2024-10-03,89,52.5,89.27,,118.8,Long,Open
